@params:A1 Pan < Env|A1 Pan < Key|A1 Pan < LFO|A2 Pan < Env|A2 Pan < Key|A2 Pan < LFO|AEG1 < Vel|AEG1 A < Vel|AEG1 Attack|AEG1 Decay|AEG1 Exp|AEG1 Free|AEG1 Legato|AEG1 Loop|AEG1 Rel|AEG1 S Time|AEG1 Sustain|AEG2 < Vel|AEG2 A < Vel|AEG2 Attack|AEG2 Decay|AEG2 Exp|AEG2 Free|AEG2 Legato|AEG2 Loop|AEG2 Rel|AEG2 S Time|AEG2 Sustain|AMP1 < Key|AMP1 < LFO|AMP1 Level|AMP1 On/Off|AMP1 Pan|AMP2 < Key|AMP2 < LFO|AMP2 Level|AMP2 On/Off|AMP2 Pan|Detune|F1 Drive|F1 Freq|F1 Freq < Env|F1 Freq < Key|F1 Freq < LFO|F1 On/Off|F1 Res < Env|F1 Res < LFO|F1 Reso < Key|F1 Resonance|F1 To F2|F1 Type|F2 Drive|F2 Freq|F2 Freq < Env|F2 Freq < Key|F2 Freq < LFO|F2 On/Off|F2 Res < Env|F2 Res < LFO|F2 Reso < Key|F2 Resonance|F2 Slave|F2 Type|FEG1 < Vel|FEG1 A < Vel|FEG1 Attack|FEG1 Decay|FEG1 Exp|FEG1 Free|FEG1 Legato|FEG1 Loop|FEG1 Rel|FEG1 S Time|FEG1 Sustain|FEG2 < Vel|FEG2 A < Vel|FEG2 Attack|FEG2 Decay|FEG2 Exp|FEG2 Free|FEG2 Legato|FEG2 Loop|FEG2 Rel|FEG2 S Time|FEG2 Sustain|Glide Legato|Glide Mode|Glide On/Off|Glide Time|Key Error|Key Priority|Key Stretch|LFO1 Delay|LFO1 Fade In|LFO1 On/Off|LFO1 PW|LFO1 Phase|LFO1 Retrig|LFO1 Shape|LFO1 SncRate|LFO1 Speed|LFO1 Sync|LFO2 Delay|LFO2 Fade In|LFO2 On/Off|LFO2 PW|LFO2 Phase|LFO2 Retrig|LFO2 Shape|LFO2 SncRate|LFO2 Speed|LFO2 Sync|Noise Balance|Noise Color|Noise Level|Noise On/Off|Note PB Range|O1 Keytrack|O1 PW < LFO|O1 Sub/Sync|O2 Keytrack|O2 PW < LFO|O2 Sub/Sync|OSC1 < LFO|OSC1 Balance|OSC1 Detune|OSC1 Level|OSC1 Mode|OSC1 Octave|OSC1 On/Off|OSC1 PW|OSC1 Semi|OSC1 Shape|OSC2 < LFO|OSC2 Balance|OSC2 Detune|OSC2 Level|OSC2 Mode|OSC2 Octave|OSC2 On/Off|OSC2 PW|OSC2 Semi|OSC2 Shape|Octave|PB Range|PEG1 Amount|PEG1 Time|PEG2 Amount|PEG2 Time|Press Amt A|Press Amt B|Press Dest A|Press Dest B|Semitone|Slide Amt A|Slide Amt B|Slide Dest A|Slide Dest B|Unison Delay|Unison Detune|Unison On/Off|Unison Voices|Vib < ModWh|Vib Amount|Vib Delay|Vib Error|Vib Fade-In|Vib On/Off|Vib Speed|Voices|Volume
Saw Sub Complex Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.296875|0.0|0.0|0.390625|1.0|0.0|0.0|0.0|0.1484375|0.4609375|0.9296875|0.0078125|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.15625|0.4609375|1.0|-0.3828125|0.0|0.6015625|1.0|0.7142857313156128|-0.3203125|0.0|0.609375|1.0|0.4047619104385376|0.5|0.0|0.6875|0.0|0.5|0.0|1.0|0.0|0.0|0.0078125|0.3730158805847168|0.0|1.0|3.0|0.8333333134651184|0.0|0.5079365372657776|0.0|1.0|0.0|0.0|0.0078125|0.460317462682724|0.0|0.0|0.0|0.5|0.296875|0.4609375|1.0|0.0|0.0|0.0|0.0078125|1.0|0.03125|1.0|0.71875|0.1640625|0.4609375|1.0|0.0|0.0|0.0|0.3671875|1.0|0.03125|0.0|1.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.5317460298538208|0.0|0.5|0.0|0.8062000274658203|0.0|48.0|0.5|0.0|0.8582677245140076|0.5|0.0|0.796875|0.0|1.0|0.4444444477558136|0.805468738079071|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|0.0|0.5555555820465088|0.8062499761581421|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.1666666716337204|0.0|0.484375|0.0|0.484375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.8584375381469727|0.0|0.296875|0.0|0.296875|1.0|0.5859375|0.0|0.6028571724891663
Short Tube:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0234375|0.0|0.4000000059604645|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|-0.1953125|0.0|0.671093761920929|1.0|0.5|0.0|0.0|0.8690000176429749|0.0|0.5|0.5|1.0|0.8730158805847168|-0.682539701461792|0.523809552192688|0.0|1.0|0.421875|0.0|-0.2421875|0.0873015895485878|0.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4140625|0.5079365372657776|0.7857142686843872|1.0|0.0|0.0|0.0|1.0|0.6507936716079712|0.640625|0.0|0.0|0.3671875|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|1.0|0.0|0.5|0.484375|1.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|5.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.0|0.0|0.6015625|0.0|1.0|0.5|0.8812500238418579|0.0|0.0|1.0|0.3515625|0.0|1.0|0.0|1.0|0.5|0.801562488079071|0.0|0.0|1.0|0.3515625|0.0|2.0|-1.0|0.5|0.20588231086730957|0.484375|0.4117647409439087|0.25477707386016846|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.234375|0.578125|1.0|0.0|0.738095223903656|0.390625|0.1640625|0.0|0.6484375|1.0|0.484375|2.0|0.921875
Shutter Games:0.0|0.0|-1.0|0.0|0.03125|0.0|0.0|0.0|0.10334645956754684|0.3359375|0.0|0.0|0.0|0.0|0.3720472455024719|1.0|0.0|0.0|0.0|0.0|0.6796875|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.8730158805847168|1.0|0.4365079402923584|0.0|0.046875|0.8888888955116272|1.0|0.4523809552192688|0.5|0.0|0.25984251499176025|0.84375|0.0|0.328125|1.0|0.0|0.109375|0.0|0.28346458077430725|0.359375|1.0|6.0|0.25984251499176025|1.0|0.0|1.0|1.0|0.0|0.109375|0.0|0.28346458077430725|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.796875|0.0|0.0|0.0|1.0|1.0|0.0|0.0|2.0|0.0|1.0|0.7890625|0.0|1.0|0.0|1.0|1.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|1.0|1.0|20.0|0.89682537317276|0.0|0.0|0.0|1.0|0.6171875|0.0|1.0|2.0|22.0|0.5|1.0|1.0|1.0|1.0|0.0|0.0|0.5|1.0|0.53125|0.5|0.0|1.0|0.0|1.0|0.920634925365448|0.59375|0.0|1.0|1.0|1.0|0.0|2.0|-0.2687501907348633|0.0|0.1349206417798996|0.6015625|0.0|1.0|1.0|0.5|0.0|2.0|0.0|0.5|0.0|0.42675158381462097|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.84375|0.0|1.0|0.0|0.36220473051071167|0.0|0.0|0.0|0.0|0.8828125|0.0|0.5714285969734192
Smooth SQU Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.265625|0.0|0.0|0.7636363506317139|1.0|0.0|1.0|0.0|0.0|1.0|0.38181817531585693|0.248046875|0.0|0.0|0.765625|1.0|0.0|1.0|0.0|0.0|1.0|0.40625|0.0|0.0|0.640625|1.0|0.5|0.0|0.0|0.7142857313156128|1.0|0.5|0.5|6.0|0.46875|0.7047610282897949|0.5|0.25|1.0|0.0|0.0|0.0|0.190476194024086|0.0|1.0|6.0|0.3492063581943512|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.5454545617103577|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.5454545617103577|1.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|1.0|1.0|0.4453125|0.171875|2.0|0.578125|0.0|0.0|1.0|0.5|0.0|1.0|4.0|13.0|0.7301587462425232|0.0|0.0|0.0|1.0|0.5|0.0|1.0|4.0|13.0|0.6904761791229248|0.0|0.0|0.5|0.0|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.6015625|0.8062000274658203|0.0|-1.0|1.0|1.0|-12.0|2.0|0.0|0.0|0.3984375|0.8062000274658203|0.0|0.0|1.0|1.0|-12.0|2.0|0.0|0.1666666716337204|0.25|0.25477707386016846|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.7421875|0.0|0.046875|0.1640625|0.296875|1.0|0.5078125|0.0|0.6240625381469727
Snarky Stab:0.0|0.0|0.0|0.0|0.03125|0.078125|0.0|0.0|0.4727272689342499|0.4363636374473572|1.0|0.0|0.0|0.0|0.1408095508813858|0.328125|0.0|0.0|0.0|0.38181817531585693|0.5636363625526428|1.0|0.0|0.0|0.0|0.1408095508813858|1.0|0.0|0.0|0.0|0.6507936716079712|1.0|0.5|0.0|0.0|0.817460298538208|1.0|0.5|0.5|0.0|0.6984127163887024|0.265625|0.0|0.375|0.0|0.0|0.0|0.0|0.5079365372657776|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.625|0.015625|0.0|0.579365074634552|0.0|1.0|0.203125|0.0|0.0|0.390625|1.0|0.0|0.0|0.0|0.765625|0.2734375|0.0|0.0|0.0|0.0|0.5859375|1.0|0.0|0.0|0.0|0.21875|1.0|0.0|0.0|1.0|0.0|1.0|0.3515625|1.0|0.5|0.0|0.0|1.0|0.0|1.0|1.0|1.0|13.0|0.6850393414497375|0.0|0.0|0.0|0.0|0.0078125|1.0|1.0|4.0|12.0|0.9603174328804016|0.0|1.0|1.0|0.296875|0.0|48.0|0.5|0.0|1.0|0.5|0.0|0.5390625|0.0|1.0|0.5|0.5|0.0|2.0|1.0|1.0|0.0|1.0|0.06999993324279785|0.0|0.60317462682724|0.671875|0.0|1.0|1.0|0.8125|0.0|2.0|0.0|0.5|-1.0|0.30573248863220215|-0.7647058963775635|0.35668790340423584|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.34375|1.0|1.0|0.0|0.7578125|0.0|0.0|0.0|0.0|0.1953125|3.0|0.5914285778999329
Soft Morning Keys:0.0|0.0|0.0|0.71875|0.03125|0.671875|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.515625|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.6875|1.0|0.9482758641242981|0.0|0.0|0.5555555820465088|1.0|0.4285714328289032|0.0|0.0|0.5079365372657776|1.0|0.5555555820465088|0.5|6.0|0.1031746044754982|0.390625|0.0|0.46875|1.0|0.265625|0.3125|0.0|0.817460298538208|0.0|4.0|0.0|1.0|0.453125|0.0|0.0|1.0|0.0|0.078125|0.0|0.460317462682724|0.0|0.0|0.1328125|0.1171875|0.796875|0.6640625|1.0|1.0|0.0|0.0|0.7109375|1.0|0.578125|0.0|0.0|0.5|0.7090908885002136|1.0|0.0|0.0|0.0|0.9453125|1.0|1.0|1.0|1.0|0.0|0.4375|0.3515625|1.0|0.5|0.0|0.0|1.0|0.2890625|0.0|1.0|0.0|19.0|0.8571428656578064|1.0|0.0|0.0|1.0|0.5|0.0|1.0|0.0|18.0|0.5|1.0|0.5|1.0|0.078125|1.0|48.0|0.5|1.0|0.953125|0.5|0.0|1.0|0.0|0.5|0.5|1.0|1.0|1.0|1.0|0.0859375|0.0|0.0|0.0|0.5|0.5|0.84375|0.0|1.0|1.0|0.2109375|0.0|0.0|0.0|0.5|0.0|1.0|0.0|0.5|0.171875|0.5|1.0|0.0|0.0|0.5|0.5|2.0|0.0|0.0|0.3828125|0.0|1.0|0.6974999904632568|0.0|0.0|0.0|0.0|1.0|0.4140625|5.0|0.341269850730896
Square Dual Muted Bass:0.0|0.0|1.0|0.0|0.0|0.0|0.2341269850730896|0.0|0.0|0.4566929042339325|1.0|0.0|0.0|0.0|0.4682539701461792|1.0|0.0|0.2341269850730896|0.0|0.0|0.7046527862548828|1.0|0.0|0.0|0.0|0.4682539701461792|1.0|0.1090909093618393|0.0|0.203125|0.3828125|1.0|0.5|0.0|0.0|0.4920634925365448|1.0|0.4682539701461792|0.5|0.0|0.3779527544975281|0.0|0.0|0.46875|1.0|0.0|0.0|0.0|0.4365079402923584|1.0|1.0|0.0|0.5039370059967041|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.4841269850730896|1.0|1.0|0.0|0.0|0.16363635659217834|1.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.0|0.4000000059604645|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|1.0|0.3459821343421936|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|0.0|0.8492063283920288|1.0|0.0|0.0|1.0|0.5|0.0|0.0|0.0|23.0|0.0|0.0|1.0|0.1904761791229248|0.8058600425720215|1.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.4920634925365448|0.8062000274658203|0.0|-2.0|1.0|0.5|0.0|2.0|0.0|1.0|0.5|0.6837905645370483|0.0|-1.0|1.0|0.5|7.0|2.0|2.0|0.1666666716337204|0.0|0.48407644033432007|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.5|0.0|0.5158730149269104
Square Percussive Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.248046875|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.4909090995788574|1.0|0.0|0.248046875|0.1240234375|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.5|0.0|0.0|0.5546875|1.0|0.5079365372657776|0.0|0.0|0.4365079402923584|1.0|0.5|0.5|5.0|0.5437127947807312|0.7047610282897949|0.0|0.0|1.0|0.234375|0.0|0.359375|0.0|0.9296875|1.0|1.0|0.3095238208770752|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.1587301641702652|1.0|0.0|0.0|0.0|0.0|0.4727272689342499|1.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.6000000238418579|1.0|1.0|0.0|0.0|0.4847841262817383|1.0|0.5|1.0|0.0|1.0|0.4453125|0.296875|2.0|0.824999988079071|0.0|0.0|1.0|0.5|0.0|1.0|4.0|13.0|0.7301587462425232|0.0|0.0|0.0|1.0|0.5|0.0|1.0|4.0|13.0|0.6904761791229248|0.0|1.0|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.6000000238418579|0.8058600425720215|0.0|-1.0|1.0|1.0|0.0|2.0|0.0|0.1171875|0.4000000059604645|0.7421875|0.0|-1.0|1.0|1.0|0.0|2.0|0.0|0.1666666716337204|0.029411792755126953|0.24203822016716003|0.0|0.5|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.7421875|0.0|0.046875|0.1640625|0.296875|1.0|0.5078125|0.0|0.6272765398025513
Square Pure Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.1240234375|0.0|0.0|0.0859375|1.0|0.0|0.0|0.0|0.40901821851730347|0.4609375|1.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|0.0|0.7777777910232544|1.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.635057806968689|-0.6349206566810608|0.0|0.0|1.0|0.0|0.0|0.0|0.3169291317462921|0.0|1.0|1.0|0.523809552192688|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3203125|0.0|0.0|0.0|0.0|0.658730149269104|0.817460298538208|1.0|0.0|1.0|0.0|0.579365074634552|1.0|0.8095238208770752|0.0|0.0|0.3671875|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|1.0|0.0|0.453125|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.6349206566810608|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.6349206566810608|0.0|0.5|1.0|0.0|0.0|48.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.5|0.7857142686843872|0.0|0.0|1.0|1.0|0.0|2.0|0.0|0.5|0.5|0.8015872836112976|0.0|0.0|0.0|0.3515625|0.0|2.0|0.0|0.5|0.0|0.484375|0.0|0.484375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.2265625|0.0|0.0|0.738095223903656|0.4488188922405243|0.296875|0.0|0.296875|1.0|0.375|0.0|0.7777777910232544
Squere Sync Lead:0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.237457737326622|0.38181817531585693|1.0|0.0|1.0|0.0|0.08819859474897385|1.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.109375|0.0|0.8681377172470093|1.0|0.5|0.0|0.0|0.8690000176429749|0.0|0.5|0.5|2.0|0.32283464074134827|0.671875|0.28125|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5272727012634277|1.0|0.0|1.0|0.0|0.30909091234207153|1.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|1.0|1.0|0.3464566767215729|0.0|2.0|0.5|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|13.0|0.5|0.0|0.5|0.5|0.8062000274658203|0.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|1.0|0.5|0.7734375|0.0|0.0|1.0|1.0|0.0|2.0|0.0|1.0|0.5|0.5658833384513855|0.0|0.0|1.0|0.5|7.0|2.0|0.0|0.1666666716337204|0.0|0.5|0.0|0.5|0.1875|0.5|16.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5|0.0|0.5917544960975647
Square Sync Tremolo Pad:-0.34375|0.0|0.0|0.234375|0.03125|1.0|0.0|0.0|0.187746062874794|1.0|1.0|0.0|0.0|0.0|0.7241634130477905|1.0|0.53125|0.0|0.0|0.18430118262767792|0.625|1.0|0.0|0.0|0.0|0.7241634130477905|1.0|0.9482758641242981|0.0|0.0|0.4761904776096344|1.0|0.5869841575622559|0.0|0.0|0.5317460298538208|1.0|0.49968260526657104|0.5|5.0|0.3203125|0.53125|-0.015625|-0.125|1.0|0.1875|-0.515625|0.0|0.11811023950576782|0.7109375|2.0|0.0|0.6746031641960144|0.671875|0.0|0.453125|1.0|0.0625|0.078125|0.0|0.2380952388048172|0.0|2.0|0.203125|0.0|0.6875|1.0|1.0|0.0|0.0|0.0|0.9765625|1.0|0.796875|0.0|0.0|0.0|0.8125|1.0|0.0|0.0|0.0|0.671875|1.0|0.0|0.0|1.0|0.0|1.0|0.3515625|1.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|13.0|0.8492063283920288|0.0|0.0|0.0|1.0|0.5|0.453125|1.0|4.0|16.0|0.5|1.0|0.5|0.8730158805847168|0.3828125|1.0|48.0|0.5|0.25|0.5873016119003296|0.5|0.0|0.0|-0.046875|1.0|0.523809552192688|1.0|0.0|-2.0|1.0|0.890625|12.0|2.0|0.046875|0.2734375|0.49000000953674316|0.953125|0.0|-2.0|1.0|0.5|12.0|2.0|1.0|0.5|0.029411764815449715|0.9296875|0.0|0.9299362897872925|0.140625|0.453125|1.0|3.0|0.0|0.5|0.5|0.0|0.0|0.0|0.0078125|1.0|1.0|0.0|0.5575787425041199|0.0|0.0|0.0|1.0|0.5859375|5.0|0.5
Square Wobble Bass:0.0|0.0|0.0|0.0|0.0|0.0|0.2578125|0.0|0.0|0.0859375|1.0|0.0|0.0|0.0|0.40901821851730347|0.4609375|1.0|0.0|0.0|0.0|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|0.0|0.7777777910232544|1.0|0.5|0.0|0.0|0.0|0.0|0.5|0.5|0.0|0.631151556968689|-0.6349206566810608|0.0|0.640625|1.0|0.0|0.0|0.0|0.3169291317462921|0.0|1.0|1.0|0.523809552192688|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3203125|0.0|0.0|0.0|0.0|0.658730149269104|0.817460298538208|1.0|0.0|1.0|0.0|0.579365074634552|1.0|0.8095238208770752|0.0|0.0|0.3671875|0.3671875|1.0|0.0|0.0|0.0|0.3671875|1.0|1.0|0.0|1.0|0.0|0.453125|0.0|2.0|0.5|0.0|0.015625|1.0|0.5|0.0|1.0|0.0|16.0|0.7539682388305664|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|14.0|0.6349206566810608|0.0|0.5|1.0|0.0|0.0|48.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.5|0.7857142686843872|0.0|0.0|1.0|1.0|0.0|2.0|0.0|0.5|0.5|0.8015872836112976|0.0|0.0|0.0|0.3515625|0.0|2.0|0.0|0.5|0.0|0.484375|0.0|0.484375|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.40625|1.0|0.0|0.738095223903656|0.4488188922405243|0.296875|0.0|0.296875|1.0|0.375|0.0|0.5952380895614624
Stop Short:0.0|0.0|0.296875|0.0|0.0|0.203125|0.5|0.0|0.5272727012634277|1.0|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.0|0.5|0.0|0.0|0.5272727012634277|1.0|0.0|0.0|0.0|0.5718053579330444|1.0|0.0|0.0|1.0|0.515625|1.0|0.5|0.0|0.984375|0.5873016119003296|1.0|0.5|0.5|1.0|0.579365074634552|0.7047610282897949|0.0|0.8125|1.0|0.0|0.65625|0.0|0.3968254029750824|0.0|1.0|1.0|0.761904776096344|0.7047610282897949|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|1.0|1.0|0.0|0.4847841262817383|1.0|0.5|0.0|0.0|0.7090908885002136|0.6000000238418579|1.0|0.0|0.0|0.0|0.4847841262817383|1.0|0.5|0.0|1.0|1.0|0.5|0.0|0.0|0.5|0.0|0.0|1.0|0.1328125|0.0|1.0|3.0|17.0|0.5|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|17.0|0.5|1.0|1.0|0.738095223903656|0.265625|1.0|48.0|0.5|0.0|0.7578125|0.5|0.0|0.0|0.0|1.0|0.5|0.8062000274658203|0.0|1.0|1.0|0.6328125|0.0|1.0|0.0|1.0|0.579365074634552|0.8062000274658203|0.0|1.0|0.0|0.5|0.0|1.0|0.0|0.1666666716337204|0.0|0.675159215927124|0.0|0.5796178579330444|0.5|0.5|0.0|0.0|0.0|0.5|0.5|0.0|0.0|0.0|0.1875|1.0|0.0|0.0|0.6640625|0.640625|0.0|0.0|0.0|0.96875|3.0|0.3650793731212616
String Pluck:0.0|0.0|0.0|0.0|0.0|0.0|0.1484375|0.0|0.0|0.41818180680274963|1.0|0.0|0.0|0.0|0.0|1.0|0.3359375|0.0|0.0|0.072727270424366|0.3272727131843567|1.0|0.0|0.0|0.0|0.0|0.4765625|0.0|0.328125|0.203125|0.6269841194152832|1.0|0.523809552192688|0.0|0.0|0.60317462682724|1.0|0.4365079402923584|0.5|0.0|0.2777777910232544|0.0|-0.125|0.265625|1.0|0.0|0.0|0.0|0.5396825671195984|0.0|1.0|0.0|0.9682539701461792|0.0|0.0|0.703125|1.0|0.0|0.0|0.0|0.3730158805847168|0.0|1.0|0.7265625|0.0|0.7818182110786438|1.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.328125|0.0|0.27272728085517883|0.0|1.0|0.0|0.0|0.0|0.6000000238418579|1.0|0.0|0.0|0.0|0.0|0.5|0.0|2.0|0.5|0.0|0.0|1.0|0.5|0.0|0.0|0.0|6.0|0.8492063283920288|1.0|0.0|0.0|0.0|0.5|0.0|0.0|0.0|6.0|0.26771652698516846|0.0|0.5|0.3333333432674408|0.6015625|1.0|48.0|0.5|0.0|0.0|0.5|0.0|0.0|0.0|0.5|0.6428571343421936|0.8828125|0.0|0.0|1.0|0.5|0.0|1.0|0.0|0.5|0.5|0.90625|0.0|0.0|1.0|0.5|7.0|2.0|0.0|0.1666666716337204|0.4411764144897461|0.8789808750152588|0.3235294818878174|0.2165605127811432|0.5|0.5|0.0|0.0|-7.0|0.5|0.5|0.0|0.0|0.0|0.546875|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.5|2.0|0.7047892212867737
