@params:Amp A Slope|Amp Attack|Amp D Slope|Amp Decay|Amp Loop Mode|Amp R Slope|Amp Release|Amp Sustain|Env 2 A Slope|Env 2 Attack|Env 2 D Slope|Env 2 Decay|Env 2 Final|Env 2 Initial|Env 2 Loop Mode|Env 2 Peak|Env 2 R Slope|Env 2 Release|Env 2 Sustain|Env 3 A Slope|Env 3 Attack|Env 3 D Slope|Env 3 Decay|Env 3 Final|Env 3 Initial|Env 3 Loop Mode|Env 3 Peak|Env 3 R Slope|Env 3 Release|Env 3 Sustain|Filter 1 BP/NO/Morph|Filter 1 Drive|Filter 1 Freq|Filter 1 LP/HP|Filter 1 Morph|Filter 1 On|Filter 1 Res|Filter 1 Slope|Filter 1 Type|Filter 2 BP/NO/Morph|Filter 2 Drive|Filter 2 Freq|Filter 2 LP/HP|Filter 2 Morph|Filter 2 On|Filter 2 Res|Filter 2 Slope|Filter 2 Type|FilterRouting|Glide|Global Mod Amount|LFO 1 Amount|LFO 1 Attack Time|LFO 1 Phase Offset|LFO 1 Rate|LFO 1 Retrigger|LFO 1 S. Rate|LFO 1 Shape|LFO 1 Shaping|LFO 1 Sync|LFO 2 Amount|LFO 2 Attack Time|LFO 2 Phase Offset|LFO 2 Rate|LFO 2 Retrigger|LFO 2 S. Rate|LFO 2 Shape|LFO 2 Shaping|LFO 2 Sync|MonoPoly|Osc 1 Detune|Osc 1 Effect 1|Osc 1 Effect 2|Osc 1 Gain|Osc 1 On|Osc 1 Pan|Osc 1 Pos|Osc 1 Transp|Osc 2 Detune|Osc 2 Effect 1|Osc 2 Effect 2|Osc 2 Gain|Osc 2 On|Osc 2 Pan|Osc 2 Pos|Osc 2 Transp|Osc1Class|Osc1Effect|Osc1Index|Osc2Class|Osc2Effect|Osc2Index|PolyVoices|Sub Gain|Sub On|Sub Tone|Sub Transpose|Time|Transpose|Unison Amount|UnisonMode|UnisonVoices|Volume|XyzParamMatrix
Poly Saw:0.5|0.0390625|0.738095223903656|0.7567567825317383|0.0|0.71875|0.1953125|0.953125|0.5|0.125|1.0|0.8671875|0.0|0.0|0.0|0.9921875|0.75|0.3359375|0.703125|0.4140625|0.0546875|0.328125|0.662162184715271|0.0|0.0|0.0|0.9923076629638672|0.75|0.41592657566070557|0.359375|0.0|0.265625|0.5555609464645386|0.0|0.0|1.0|0.3968254029750824|1.0|0.0|0.0|0.140625|0.9126974940299988|0.0|0.0|1.0|0.5158730149269104|1.0|0.0|0|0.1875|0.5|0.3203125|0.359375|0.0|0.18749995529651642|1.0|7.0|0.0|0.6640625|1.0|0.1640625|0.25|0.0|0.1484374850988388|1.0|15.0|0.0|0.6875|0.0|1|0.5|0.484375|0.109375|1.0|1.0|0.5|0.4789915978908539|-12.0|0.4765625|0.46875|0.2421875|0.23529411852359772|0.0|0.5234375|0.6554622054100037|-12.0|0|2|0|0|2|0|4|0.171875|1.0|0.84375|1.0|0.4609375|0.0|0.3046875|6|6|0.484375|Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.04200005531311035/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.0/1.0/0.375/0.0/0.0/0.0/0.03125/0.0!Filter 1 Freq=0.0/0.109375/0.921875/-0.0625/0.328125/-0.625/0.0/0.0/0.5/0.21875/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/-0.0625/0.0/0.09375/-0.109375/0.01874995231628418/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.1875/0.28125/-0.0625/0.0/0.484375/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/-0.0625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 Amount=0.0/0.25/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.390625/0.0!Unison Amount=0.0/0.0/0.71875/0.078125/0.265625/0.0/0.0/0.0/0.0/0.125/0.0!Env 2 Attack=0.0/0.125/0.0/0.0/0.0/0.203125/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/-0.140625/0.109375/0.0/0.0/-0.09375/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 2=0.0/0.0/0.0/0.0/0.0/-0.21875/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 1=0.0/0.0/0.0/0.0/0.0/-0.003125011920928955/0.0/0.0/0.0/0.0/0.0!Env 2 Sustain=0.0/-0.421875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Poly Sweep Saw:0.5|0.0390625|0.738095223903656|0.7567567825317383|0.0|0.71875|0.1953125|0.953125|0.5|0.375|1.0|1.0|0.0|0.015625|0.0|1.0|0.75|0.3359375|0.5859375|0.4140625|0.0546875|0.328125|0.662162184715271|0.0|0.0|0.0|0.9923076629638672|0.75|0.41592657566070557|0.359375|0.0|0.265625|0.619044303894043|0.0|0.0|1.0|0.380952388048172|1.0|0.0|0.0|0.140625|0.841273307800293|0.0|0.0|1.0|0.4126984179019928|1.0|0.0|0|0.1875|0.5|0.21875|0.359375|0.0|0.18749995529651642|1.0|2.0|0.0|0.6640625|1.0|0.1875|0.25|0.0|0.0624999925494194|1.0|15.0|0.0|0.6875|0.0|1|0.5|0.421875|0.0|1.0|1.0|0.5|0.36974790692329407|-12.0|0.4765625|0.0|0.2265625|0.5546218752861023|0.0|0.5234375|0.6554622054100037|0.0|9|2|13|0|1|0|4|0.171875|1.0|0.84375|1.0|0.4609375|0.0|0.140625|1|6|0.5703125|Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.04200005531311035/0.0/0.0/0.0!Osc 1 Pos=0.0/-0.34375/0.046875/-0.484375/0.5625/0.328125/0.0/0.0/0.0/0.03125/0.0!Filter 1 Freq=0.0/0.109375/0.578125/-0.0625/0.625/-0.390625/0.0/0.0/0.5/0.21875/0.0!LFO 1 Amount=0.0/0.0/0.359375/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/0.125/-0.109375/0.09375/-0.390625/0.796875/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.1875/0.28125/-0.0625/0.0/0.484375/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.3125/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.390625/0.0!Unison Amount=0.0/-0.4375/0.578125/0.078125/0.265625/0.296875/0.0/0.0/0.0/0.125/0.0!Env 2 Attack=0.0/-0.578125/0.359375/0.0/0.0/0.28125/0.0/0.0/0.0/0.0/0.0
Poly Sync:0.5|0.0390625|0.738095223903656|0.7567567825317383|0.0|0.71875|0.1953125|0.953125|0.5|0.015625|1.0|0.8671875|0.0|0.0|0.0|0.9921875|0.75|0.3359375|0.5078125|0.4140625|0.0546875|0.328125|0.662162184715271|0.0|0.0|0.0|0.9923076629638672|0.75|0.41592657566070557|0.359375|0.0|0.265625|0.5555609464645386|0.0|0.0|1.0|0.3968254029750824|1.0|0.0|0.0|0.140625|0.9126961827278137|0.0|0.0|1.0|0.5158730149269104|1.0|0.0|0|0.1875|0.5|0.375|0.359375|0.0|0.18749995529651642|1.0|15.0|0.0|0.6640625|1.0|0.515625|0.25|0.0|0.265625|1.0|15.0|0.0|0.6875|0.0|1|0.5|0.484375|0.109375|1.0|1.0|0.5|0.29411765933036804|-12.0|0.4765625|0.0|0.2265625|0.5546218752861023|0.0|0.5234375|0.6554622054100037|0.0|10|2|6|0|1|0|4|0.171875|1.0|0.84375|1.0|0.4609375|0.0|0.125|6|6|0.5134375095367432|Volume=0.0/0.0/0.0/0.0/0.0/0.171875/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.04200005531311035/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.0/1.0/0.375/0.0/0.0/0.0/0.03125/0.0!Filter 1 Freq=0.0/0.109375/0.921875/-0.0625/-0.125/-0.625/0.0/0.0/0.5/0.21875/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Osc 1 Effect 1=0.0/0.125/0.0/0.09375/-0.109375/-0.140625/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.1875/0.28125/-0.0625/0.0/0.484375/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.484375/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 S. Rate=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.390625/0.0!Unison Amount=0.0/0.0/0.71875/0.078125/0.265625/0.0/0.0/0.0/0.0/0.125/0.0!Osc 2 Effect 1=0.0/0.0/0.0/0.0/0.0/-0.003125011920928955/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 2=0.0/0.0/0.0/0.0/0.0/-0.21875/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/-0.019999980926513672/-0.019999980926513672/0.0/0.0/-0.03125/0.0/0.0/0.0/0.0/0.0
Poseidon Bright Pad:0.796875|0.421875|0.5|0.9375|0.0|0.34375|0.484375|0.6875|0.5|0.421875|0.75|0.65625|0.0|0.0|0.0|1.0|0.75|0.546875|0.46875|0.5|0.578125|0.75|0.90625|0.0|0.046875|0.0|1.0|0.75|0.390625|0.765625|0.0|0.0|0.5952386856079102|0.0|0.0|1.0|0.3332093358039856|0.0|0.0|0.0|0.0|0.5079370737075806|0.0|0.0|1.0|0.3492063581943512|1.0|0.0|2|0.0|0.484375|0.1328125|0.390625|0.0|0.1406249850988388|1.0|6.0|0.0|0.5|1.0|0.203125|0.3046875|0.0|0.2578125|1.0|4.0|0.0|0.5|1.0|1|0.4765625|0.390625|0.015625|0.6134454011917114|1.0|0.125|0.43697479367256165|0.0|0.5|0.4375|0.015625|0.7815126180648804|1.0|0.953125|0.5210084319114685|0.0|1|3|3|1|3|9|6|0.4453125|1.0|0.7109375|0.0|0.5|0.0|0.2265625|2|2|0.578125|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Osc 1 Pos=-0.109375/-0.03125/-0.0625/-0.265625/0.078125/0.0625/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.34375/-0.09375/0.0/-0.125/0.0625/0.0/0.0/0.0/0.28125/0.0!LFO 1 Amount=0.0/0.0/0.0/-0.03125/0.0/0.0/0.0/0.0/0.0/0.84375/0.0!Osc 1 Effect 1=0.0/0.0/0.0/-0.34375/-0.0625/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.125/0.296875/0.078125/0.875/0.5/0.0625/0.0/0.0/0.0/0.0/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.75/0.0!Osc 2 Effect 1=0.0/0.0/0.0/-0.375/0.3125/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.09375/0.015625/0.0/0.09375/-0.0625/0.0/0.0/0.28125/0.203125/0.0!Osc 1 Pan=0.0/0.234375/0.0/-0.59375/0.234375/-0.140625/0.0/0.0/0.0/0.0/0.0!Osc 2 Transp=0.0/-0.0009999871253967285/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.09375/-0.078125/0.0/0.6875/0.28125/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pan=0.0/0.0/0.0/-0.25/0.296875/0.234375/0.0/0.0/0.0/0.0/0.0!Sub Gain=0.453125/0.40625/0.0/0.09375/0.0/0.234375/0.0/0.0/0.0/0.0/0.0!Filter 2 Res=0.0/0.1875/0.015625/0.0/0.078125/0.0/0.0/0.0/0.0/0.078125/0.0
Position Glass:0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.75|0.5909090638160706|0.7079460024833679|0.5|0.0|0.75|0.10227272659540176|0.0|0.0|0.0|0.7837837934494019|0.75|0.41592657566070557|0.0|0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.5|0.0|0.0|0.5981327295303345|0.0|0.0|1.0|0.5|0.0|0.0|0.0|0.0|0.9965791702270508|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.5|1.0|1.0|0.0|0.0|1.0|21.0|0.0|0.5|1.0|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1|0.5|0.5|0.0|1.0|1.0|0.5|0.6666666865348816|0.0|0.5|0.5|0.3671875|1.0|1.0|0.5|0.2183908075094223|0.0|9|0|0|0|1|0|6|0.5011875033378601|0.0|0.0|1.0|0.5|0.0|0.30000001192092896|5|8|0.46875|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Filter 1 Freq=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Effect 2=0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Post Bass:0.6351351141929626|0.10000000149011612|0.90625|0.4451083540916443|0.0|0.8515625|0.15625|0.7079460024833679|0.5|0.08408964425325394|0.5|0.4727022349834442|0.0|0.0|0.0|1.0|0.5|0.3973442614078522|0.5|0.5|0.08408964425325394|0.5|0.5154978036880493|0.0|0.0|0.0|1.0|0.5|0.3973442614078522|0.125|0.0|0.0|0.3809534013271332|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.5000004768371582|0.0|0.0|1.0|0.261904776096344|0.0|0.0|2|0.0|0.5|1.0|0.0|0.8046875|0.25932976603507996|1.0|12.0|0.0|0.5|0.0|1.0|0.0|0.0|0.19790956377983093|0.0|12.0|0.0|0.5|0.0|1|0.5|0.2265625|0.0|1.0|1.0|0.5|0.5363636612892151|0.0|0.5|0.5|0.0|1.0|1.0|0.5|0.34545454382896423|-12.0|0|1|0|1|1|10|6|0.5011875033378601|1.0|0.3359375|1.0|0.5|0.0|0.9921875|3|3|0.7079460024833679|Volume=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=1.0/0.0/0.0/0.0/0.65625/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.46875/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.0/-0.4375/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Sub Tone=0.96875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.0/0.390625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 2 Morph=0.0/0.0/0.0/0.0/0.375/0.0/0.0/0.0/0.0/0.0/0.0!LFO 2 S. Rate=0.0/0.0/0.59375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.65625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Prehistoric VHS:0.8311688303947449|0.375|0.75|0.28409090638160706|0.0|0.75|0.6818181872367859|0.9864864945411682|0.5|0.08408964425325394|0.75|0.41592657566070557|0.0|0.0|0.0|1.0|0.75|0.41592657566070557|0.5|0.5|0.6363636255264282|0.75|0.6363636255264282|1.0|0.0|0.0|1.0|0.75|0.7272727489471436|0.051948051899671555|1.0|0.1953125|0.253983736038208|0.0|0.0|1.0|0.7301587462425232|0.0|3.0|1.0|0.21875|0.7056080102920532|0.0|0.0|1.0|0.06818182021379471|0.0|0.0|0|0.0|0.5234375|0.3671875|0.0|0.703125|0.2890625|1.0|13.0|0.0|0.5|0.0|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1|0.25|1.0|0.0|1.0|1.0|0.4921875|0.27586206793785095|0.0|0.5|0.5|0.0|1.0|0.0|1.0|0.4252873659133911|0.0|2|0|9|6|0|13|3|0.5011875033378601|0.0|0.0|1.0|0.5625|0.0|0.7578125|3|3|0.3828125|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.008000016212463379/0.0/0.0/0.0/0.041666626930236816/0.0/0.0/0.0!Filter 1 Freq=0.0/0.0/0.46875/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.109375/0.0/0.0/0.0/0.0/0.07000000029802322/0.0/0.0!Filter 2 Freq=0.0/0.0/0.984375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Unison Amount=0.0/0.0/0.0/0.0/0.296875/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pan=0.0/0.0/0.0/0.640625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Gain=0.0/0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Drive=0.0/0.0/0.0/0.0/0.359375/0.0/0.0/0.0/0.0/0.0/0.0!LFO 1 S. Rate=0.0/0.0/0.390625/0.0/-0.265625/0.0/0.0/0.0/0.0/0.0/0.0!Time=0.0/0.0/0.0/0.0/0.234375/0.0/0.0/0.0/0.0/0.0/0.0!Global Mod Amount=0.078125/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Prog Regression:0.5|0.09090909361839294|0.7333333492279053|0.46590909361839294|0.0|0.8983050584793091|0.3515625|0.7421875|0.5|0.3636363744735718|0.3888888955116272|0.20454545319080353|0.0|0.0|0.0|1.0|0.75|0.4545454680919647|0.7567567825317383|0.34375|0.4545454680919647|0.9459459185600281|0.6022727489471436|0.0|0.20270270109176636|1.0|1.0|0.75|0.5909090638160706|0.47297295928001404|0.0|0.0|0.5186821818351746|0.0|0.0|1.0|0.60317462682724|0.0|0.0|0.0|0.1015625|0.700936496257782|0.0|0.0|1.0|0.4761904776096344|0.0|0.0|0|0.2265625|0.5|0.09375|1.0|0.0|0.8671875|1.0|15.0|0.0|0.5|1.0|1.0|0.0|0.515625|0.2265624850988388|1.0|15.0|2.0|0.109375|0.0|1|0.515625|0.5|0.0|1.0|1.0|0.5|0.7011494040489197|0.0|0.484375|0.5|0.0|1.0|1.0|0.6328125|0.6666666865348816|7.0|0|0|0|0|0|0|6|0.6190476417541504|1.0|0.578125|2.0|0.5|0.0|0.0859375|2|3|0.453125|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.015625/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Freq=0.0/0.953125/0.0/0.0/0.0/0.0/0.10000467300415039/0.0/0.0/0.0/0.0!Filter 2 Freq=0.0/0.0/0.59375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Filter 1 Res=-0.40625/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Amp Sustain=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.796875/0.0/0.0
Prologue Bass:0.9076923131942749|0.06756756454706192|0.8421052694320679|0.41592657566070557|0.0|0.9239130616188049|0.234375|0.7079460024833679|0.692307710647583|0.0|0.6615384817123413|0.3973442316055298|0.0|0.0|0.0|1.0|0.75|0.4864864945411682|0.5|0.7076923251152039|0.6756756901741028|0.8461538553237915|0.41592657566070557|0.0|0.0|0.0|0.9230769276618958|0.75|0.41592657566070557|0.5|0.0|0.25|0.4920652508735657|4.0|0.0|1.0|0.2460317313671112|1.0|0.0|1.0|0.265625|0.6269815564155579|0.0|1.0|1.0|0.3571428656578064|1.0|3.0|0|0.2514866888523102|0.5|1.0|0.546875|0.0|0.1562499701976776|1.0|0.0|1.0|0.5|1.0|1.0|0.0|0.0|0.19720463454723358|1.0|4.0|0.0|0.5|1.0|0|0.5|0.5|0.1015625|1.0|1.0|0.5|0.3103448152542114|-24.0|0.5|0.5|0.0|1.0|0.0|0.5|0.0|0.0|10|3|8|0|0|0|6|0.5011875033378601|1.0|0.25|1.0|0.5|0.0|0.859375|5|2|0.4296875|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/-0.24000000953674316/0.0!Filter 1 Freq=0.0/0.0/0.703125/0.0/0.0/0.0/0.0/0.0/0.75/0.5/0.0!Filter 2 Freq=0.0/0.0/0.0/0.609375/0.0/0.0/0.0/0.0/0.46875/0.0/0.0!Osc 1 Pos=0.0/0.640625/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Pan=0.0/0.0/0.0/0.0/0.0/-0.109375/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!Unison Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/-0.671875/0.0
Proton Lead:0.2769230902194977|0.0234375|1.0|0.8918918967247009|0.0|1.0|0.1796875|1.0|0.8960000276565552|0.44594594836235046|0.12000000476837158|0.45945945382118225|0.0|0.0|0.0|0.9615384340286255|1.0|0.0|0.0|1.0|0.1875|1.0|0.8918918967247009|0.0|0.0|0.0|1.0|0.75|0.37837839126586914|0.892307698726654|0.0|0.0|0.13504953682422638|1.0|0.0|1.0|0.11023621261119843|1.0|0.0|0.0|0.0|0.9965791702270508|0.0|0.0|0.0|0.0|0.0|0.0|0|0.140625|0.5|1.0|0.0|0.0|0.3203125|1.0|2.0|0.0|0.5|1.0|1.0|0.0|0.0|0.18749995529651642|1.0|0.0|0.0|0.5|1.0|0|0.5|0.4375|0.75|1.0|1.0|0.5|0.0|0.0|0.5|0.5|0.0|1.0|0.0|0.5|0.0|0.0|0|3|23|0|0|0|6|1.0|1.0|1.0|1.0|0.5|0.0|1.0|5|3|0.625|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/-0.484375/0.0!Filter 1 Freq=0.0/0.0/1.0/1.0/0.0/0.0/0.0/0.0/0.265625/1.0/0.0!Osc 1 Pos=0.0/0.0/0.0/0.0/1.0/0.0/0.0/0.0/1.0/0.0/0.0!Osc 1 Pan=0.0/0.0/0.0/0.0/0.0/-0.203125/0.0/0.0/0.0/0.0/0.0!LFO 1 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/1.0/0.0!LFO 2 Amount=0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.921875/0.0!Unison Amount=0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0/0.0/0.78125/0.0!Osc 1 Effect 2=0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
Puff Kick D:1.0|0.1463414579629898|1.0|0.353658527135849|1.0|0.75|0.3414634168148041|0.0|0.8980582356452942|0.2804878056049347|0.8235294222831726|0.5487805008888245|0.0|1.0|1.0|0.08212560415267944|0.75|0.1796875|0.0|0.5|0.0|1.0|0.18292683362960815|0.0|0.0|1.0|1.0|0.75|0.125|0.0|0.0|0.2890625|0.49206408858299255|2.0|0.0|1.0|0.095238097012043|0.0|0.0|0.0|0.359375|0.1269761025905609|1.0|0.0|1.0|0.8174602389335632|0.0|1.0|0|0.0|0.5|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1.0|0.0|0.0|0.32078906893730164|1.0|15.0|0.0|0.5|0.0|1|0.5|0.5|0.3203125|1.0|1.0|0.5|0.016460904851555824|0.0|0.5|0.5|0.0|1.0|1.0|0.5|0.5802469253540039|0.0|0|1|0|0|0|28|6|0.0|1.0|0.420634925365448|0.0|0.5|-13.0|0.0|0|2|0.385312557220459|Volume=0.0/0.0/0.0/0.0/0.0/0.5/0.0/0.0/0.0/0.0/0.0!Transpose=0.0/0.203125/0.0/0.0/0.0/0.0/0.0/0.046666622161865234/0.0/0.0/0.0!Filter 1 Freq=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Effect 2=0.0/0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 1 Transp=0.0/1.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0!Osc 2 Pos=0.0/0.0/0.9375/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0
