@params:A Coarse|A Fine|A Fix Freq|A Fix Freq Mul|A Fix On |A Freq<Vel|A Quantize|Ae Attack|Ae Decay|Ae Init|Ae Loop|Ae Mode|Ae Peak|Ae R < Vel|Ae Release|Ae Retrig|Ae Sustain|Algorithm|B Coarse|B Fine|B Fix Freq|B Fix Freq Mul|B Fix On |B Freq<Vel|B Quantize|Be Attack|Be Decay|Be Init|Be Loop|Be Mode|Be Peak|Be R < Vel|Be Release|Be Retrig|Be Sustain|C Coarse|C Fine|C Fix Freq|C Fix Freq Mul|C Fix On |C Freq<Vel|C Quantize|Ce Attack|Ce Decay|Ce Init|Ce Loop|Ce Mode|Ce Peak|Ce R < Vel|Ce Release|Ce Retrig|Ce Sustain|D Coarse|D Fine|D Fix Freq|D Fix Freq Mul|D Fix On |D Freq<Vel|D Quantize|De Attack|De Decay|De Init|De Loop|De Mode|De Peak|De R < Vel|De Release|De Retrig|De Sustain|Fe A Slope|Fe Amount|Fe Attack|Fe D Slope|Fe Decay|Fe End|Fe Init|Fe Loop|Fe Mode|Fe Peak|Fe R < Vel|Fe R Slope|Fe Release|Fe Retrig|Fe Sustain|Filt < Key|Filt < LFO|Filt < Vel|Filter Circuit - BP/NO/Morph|Filter Circuit - LP/HP|Filter Drive|Filter Freq|Filter Morph|Filter On|Filter Res|Filter Slope|Filter Type|Glide On|Glide Time|LFO < Pe|LFO < Vel|LFO Amt|LFO Amt A|LFO Amt B|LFO Dst B|LFO On|LFO R < K|LFO Range|LFO Rate|LFO Retrigger|LFO Sync|LFO Type|Le Attack|Le Decay|Le End|Le Init|Le Loop|Le Mode|Le Peak|Le R < Vel|Le Release|Le Retrig|Le Sustain|Osc-A < LFO|Osc-A < Pe|Osc-A Feedb|Osc-A Lev < Key|Osc-A Lev < Vel|Osc-A Level|Osc-A On|Osc-A Phase|Osc-A Retrig|Osc-A Wave|Osc-B < LFO|Osc-B < Pe|Osc-B Feedb|Osc-B Lev < Key|Osc-B Lev < Vel|Osc-B Level|Osc-B On|Osc-B Phase|Osc-B Retrig|Osc-B Wave|Osc-C < LFO|Osc-C < Pe|Osc-C Feedb|Osc-C Lev < Key|Osc-C Lev < Vel|Osc-C Level|Osc-C On|Osc-C Phase|Osc-C Retrig|Osc-C Wave|Osc-D < LFO|Osc-D < Pe|Osc-D Feedb|Osc-D Lev < Key|Osc-D Lev < Vel|Osc-D Level|Osc-D On|Osc-D Phase|Osc-D Retrig|Osc-D Wave|PB Range|Pan < Key|Pan < Rnd|Panorama|Pe A Slope|Pe Amount|Pe Amt A|Pe Amt B|Pe Attack|Pe D Slope|Pe Decay|Pe Dst B|Pe End|Pe Init|Pe Loop|Pe Mode|Pe On|Pe Peak|Pe R < Vel|Pe R Slope|Pe Release|Pe Retrig|Pe Sustain|Shaper Drive|Shaper Mix|Shaper Type|Spread|Time|Time < Key|Tone|Transpose|Volume
Sub Clicky Bass:0.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.6640625|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6328125|3.0|0.53125|5.0|0.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.5433070659637451|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|-22.0|0.640625|3.0|0.1796875|0.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.3515625|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6875|3.0|0.46875|7.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.9140625596046448|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|-31.0|0.7109375|3.0|1.0294698427060212e-07|4.0|91.0|0.3181818127632141|0.0|0.21259842813014984|0.0|0.0|0.5397940278053284|0.0|1.0|16.0|0.3095237910747528|0.6640625|3.0|0.0|0.0|0.0|22.0|0.0|0.0|0.0|0.3095237910747528|0.0|0.0|0.0|1.0|4.0|0.0|0.5397939682006836|0.0|0.0|0.3240000009536743|100.0|100.0|0.0|1.0|0.0|0.0|102.87000274658203|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|1.0|1.0|0.0|-71.0|31.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|-58.0|5.0|0.7142857313156128|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|70.0|1.0|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|22.0|2.0|15.0|22.0|0.0|0.0|0.0|100.0|100.0|0.0|1.0|0.2578125|0.0|0.0|12.0|0.5397940278053284|0.0|1.0|48.0|0.0|1.0|0.35557058453559875|3.0|3.0|-12.0|100.0|1.0|0.0|0.0|0.0|0.5873016119003296|12.0|0.5634920597076416
Sub Sine Bass:2.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.0|1.0294698427060212e-07|0.5397940278053284|0.0|0.25|0.0|0.609375|3.0|1.0|8.0|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.2187499850988388|0.296875|0.5397940278053284|0.0|1.0|0.0|0.3125|3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.625|14.0|1.0|0.0|0.0|0.2199999988079071|4.0|0.0|0.0|1.0|0.2954545319080353|0.40909090638160706|0.140625|0.5397940278053284|0.0|1.0|0.0|0.609375|14.0|1.0|4.0|100.0|0.22727273404598236|0.0|0.7109375|0.0|0.0|0.5397940278053284|0.0|0.0|0.0|0.3492063283920288|0.671875|4.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.3492063283920288|0.0|1.0|0.0|0.0|4.0|0.0|0.33000001311302185|0.0|-0.25|0.3959999978542328|100.0|100.0|0.0|1.0|0.0|1.0|24.63800048828125|1.0|3.0|0.0|0.0|0.828125|1.0294698427060212e-07|1.0294698427060212e-07|0.90625|2.0|0.46875|0.0|0.8828125|5.0|0.5546875|1.0|0.0|0.0|0.0|0.0|0.6190476417541504|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|22.0|1.0|1.0|0.0|0.0|0.0|0.4682539701461792|1.0|48.0|1.0|22.0|1.0|0.0|100.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|100.0|100.0|0.2876712381839752|1.0|0.96875|0.0|0.0|-48.0|0.1796875|1.0|1.0|-31.0|0.0|1.0|0.78125|2.0|-48.0|0.0|100.0|0.0|0.0|0.0|0.0|0.0|12.0|0.8253968358039856
Suitar Guitar:0.0|5.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.16438356041908264|0.6721931099891663|1.0|0.5397940278053284|0.0|0.9152542352676392|-31.0|0.515625|3.0|1.0294698427060212e-07|2.0|0.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.09589041769504547|0.6984176635742188|1.0|0.5397940278053284|0.0|0.7627118825912476|-23.0|0.9863013625144958|3.0|0.20338982343673706|0.0|0.0|0.4345879852771759|4.0|0.0|31.25|1.0|0.12328767031431198|0.34509503841400146|1.0294698427060212e-07|0.5397940278053284|0.0|0.6610169410705566|0.0|0.8924865126609802|3.0|0.4406779706478119|0.0|3.0|0.4345879852771759|4.0|0.0|4.6875|1.0|0.015624996274709702|0.8426526784896851|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.8310501575469971|3.0|0.16949152946472168|4.0|0.0|0.0|0.0|0.5814281105995178|0.0|0.10000000149011612|0.5397940278053284|0.0|1.0|0.0|0.9126983880996704|0.35557055473327637|3.0|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.9126983880996704|0.0|1.0|0.1686507910490036|1.0|4.0|0.0|0.6954242587089539|0.0|0.0|0.1031746044754982|100.0|100.0|0.0|1.0|0.0|0.0|91.28125|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|1.0|1.0|0.0|0.0|27.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|27.0|0.874015748500824|1.0|0.0|1.0|5.0|1.0|1.0|0.0|0.0|27.0|0.8730158805847168|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.7040370106697083|1.0|0.0|1.0|22.0|12.0|0.0|0.0|0.0|0.0|0.3858267664909363|100.0|100.0|0.0|1.0|0.14628462493419647|0.0|0.0|12.0|0.5397940278053284|0.0|1.0|1.0|0.0|1.0|0.0|3.0|0.0|0.0|100.0|0.0|24.0|0.0|23.0|0.6111111044883728|12.0|0.47494229674339294
Sweep N Wobble:0.0|659.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.2890625|0.0|2.0|0.9921875|1.0|0.7421875|5.0|1.0|2.0|0.0|1000.0|0.359375|5.0|0.0|0.0|1.0|0.0|0.734375|1.0294698427060212e-07|0.6484375|2.0|1.0|0.0|0.828125|4.0|1.0294698427060212e-07|11.0|0.0|0.1796875|0.0|0.0|0.0|1.0|0.0|0.7265625|1.0294698427060212e-07|0.5397940278053284|2.0|1.0|46.0|0.890625|3.0|1.0|0.0|1000.0|0.10000000894069672|3.0|0.0|0.0|1.0|0.0|0.75|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.765625|3.0|0.7890625|4.0|71.0|0.0|0.0|0.7734375|0.0|0.5625|0.5397940278053284|0.0|1.0|0.0|0.8253968358039856|0.671875|3.0|0.0|100.0|0.0|0.0|0.0|0.0|0.0|0.8253968358039856|0.0|1.0|0.8260868787765503|0.0|4.0|0.0|0.6954242587089539|1.0|0.3125|1.0|100.0|100.0|0.0|1.0|0.34375|0.0|127.0|1.0|3.0|3.0|0.0|0.9415262937545776|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|20.0|0.703125|3.0|1.0|1.0|1.0|0.0|0.0|17.0|1.0|1.0|0.0|1.0|2.0|0.0|1.0|0.0|0.0|21.0|0.1587301641702652|1.0|25.0|1.0|22.0|0.0|1.0|0.0|35.0|15.0|1.0|1.0|0.0|1.0|11.0|0.0|1.0|0.0|0.0|45.0|0.5703125|1.0|0.0|1.0|18.0|5.0|62.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.5814281105995178|0.0|0.0|12.0|0.5397940278053284|0.0|0.0|12.0|0.0|1.0|0.35557055473327637|3.0|0.0|0.0|100.0|0.0|0.0|1.0|100.0|1.0|0.0|0.3333333432674408
Sweep Chorus Brass:1.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.7109375|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.44999998807907104|3.0|1.0|10.0|1.0|8.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.7109375|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.4749999940395355|3.0|1.0|0.0|998.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.7265625|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.44999998807907104|3.0|1.0|0.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.7109375|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.5249999761581421|3.0|1.0|4.0|85.0|0.7146185636520386|0.0|0.5814281105995178|0.0|0.10000000149011612|0.5397940278053284|0.0|1.0|0.0|0.3385826647281647|0.5|3.0|0.5|0.0|0.0|65.0|0.0|0.0|0.0|0.3385826647281647|0.0|1.0|0.7341269850730896|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.1269841343164444|100.0|100.0|0.0|1.0|0.0|0.0|97.76984405517578|1.0|3.0|5.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|1.0|1.0|0.0|0.0|47.0|0.6771653294563293|1.0|0.0|1.0|8.0|1.0|1.0|0.0|0.0|47.0|1.0|1.0|0.0|1.0|8.0|1.0|1.0|0.0|0.0|47.0|1.0|1.0|0.0|1.0|8.0|1.0|1.0|12.0|0.0|47.0|0.2269931137561798|1.0|17.0|1.0|0.0|5.0|0.0|0.0|0.0|0.0|0.1440945863723755|100.0|100.0|0.10000000149011612|1.0|0.53045654296875|0.0|0.0|12.0|0.5397940278053284|0.0|1.0|-9.0|0.0|1.0|0.35557058453559875|3.0|0.0|0.0|100.0|0.0|67.0|-2.0|0.0|0.6507936716079712|0.0|0.2936508059501648
Sweep Flange Bass:0.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.14628462493419647|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6329970359802246|3.0|1.0|7.0|0.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.14628462493419647|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|0.0|3.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.14628462493419647|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6329970359802246|3.0|1.0|0.0|3.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.14628462493419647|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|4.0|81.0|0.0|0.0|0.7799015641212463|0.0|1.0|0.5397940278053284|0.0|1.0|-20.0|0.2460317760705948|0.6712328791618347|3.0|0.0|0.0|0.0|85.0|0.0|0.0|0.0|0.2460317760705948|0.0|1.0|0.26646146178245544|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.03400000184774399|100.0|100.0|0.0|1.0|0.0|0.0|89.40799713134766|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.6614173054695129|1.0|50.0|1.0|10.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|72.0|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.6614173054695129|1.0|0.0|1.0|10.0|12.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.22166092693805695|0.0|0.0|0.0|0.5397940278053284|0.0|1.0|48.0|0.0|1.0|0.35557055473327637|3.0|0.0|0.0|100.0|0.0|0.0|0.0|0.0|0.6984127163887024|12.0|0.5158730149269104
Sweep Pitch FX:0.0|0.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.45542535185813904|3.0|1.0|10.0|1.0|2.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.45542535185813904|3.0|1.0|2.0|4.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.45542535185813904|3.0|1.0|4.0|8.0|0.4345880150794983|4.0|0.0|0.0|1.0|0.0|0.581428050994873|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.45542535185813904|3.0|1.0|4.0|60.0|0.0|0.0|0.9369986057281494|0.0|0.10000000149011612|0.5397940278053284|0.0|1.0|0.0|0.4663105607032776|0.35557058453559875|3.0|0.3999999761581421|0.0|1.0|0.0|0.0|0.0|0.0|0.4663105607032776|0.0|1.0|0.8260868787765503|0.0|4.0|1.0|0.4954242408275604|0.0|0.0|0.25|100.0|100.0|0.0|1.0|0.0|2.0|10.0|1.0|5.0|1.0|0.7545703649520874|0.581428050994873|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|10.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|10.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|10.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|10.0|5.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.7277126908302307|0.0|0.0|0.0|0.5397940278053284|0.0|1.0|48.0|0.0|1.0|0.35557058453559875|3.0|0.0|0.0|100.0|0.0|100.0|0.0|0.0|0.699999988079071|0.0|0.32884740829467773
Sweep Rhythmic Lead:1.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.6371709704399109|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.6760876774787903|3.0|0.36000001430511475|7.0|1.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.46642789244651794|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.936998724937439|3.0|0.11999999731779099|1.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|1.0|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.7277127504348755|3.0|0.4399999976158142|1.0|0.0|0.2031104862689972|4.0|0.0|0.0|1.0|0.0|0.9573142528533936|1.0294698427060212e-07|0.375|0.0|1.0|0.0|1.0|3.0|0.3799999952316284|4.0|100.0|0.4000000059604645|0.0|0.7438853979110718|0.0|0.10000000149011612|0.5397940278053284|0.0|0.8799999952316284|0.0|0.3937007784843445|0.35557058453559875|3.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.3937007784843445|0.75|1.0|0.20000000298023224|0.0|4.0|0.0|0.6954242587089539|1.0|0.0|0.3700000047683716|100.0|100.0|0.0|1.0|0.0|2.0|10.0|1.0|5.0|4.0|0.7534246444702148|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|0.0|1.0|0.0|0.0|0.0|0.7716535329818726|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.7795275449752808|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|8.0|0.0|1.0|0.0|-40.0|0.0|0.7244094610214233|1.0|0.0|1.0|17.0|5.0|0.0|0.0|0.0|0.0|1.0|100.0|100.0|0.0|1.0|0.5814281105995178|0.0|0.0|12.0|0.5397940278053284|0.0|0.0|12.0|0.0|1.0|0.35557058453559875|3.0|0.0|0.0|100.0|0.0|100.0|0.0|0.0|0.699999988079071|0.0|0.5079365372657776
Sweep Slow Bass:1.0|0.0|0.0|2.0|0.0|0.0|1.0|0.4545454680919647|0.65625|0.625|0.7109375|0.0|1.0|0.0|0.5618677139282227|3.0|0.8661417365074158|3.0|1.0|0.0|0.0|2.0|1.0|0.0|1.0|0.04903266206383705|0.5814281105995178|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|0.8661417365074158|1.0|0.0|0.0|2.0|1.0|0.0|1.0|0.04903266206383705|0.8604803681373596|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|0.8661417365074158|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.7808219194412231|0.9445742964744568|0.8813559412956238|0.8671875|0.0|1.0|0.0|0.5890411138534546|14.0|0.2421875|4.0|82.0|0.06710808724164963|0.0|0.9062499403953552|0.0|0.0|0.5397940278053284|0.0|1.0|45.0|0.25196850299835205|0.6849315166473389|3.0|0.0|0.0|0.0|60.0|0.0|0.0|0.0|0.25196850299835205|0.0|1.0|0.49660491943359375|1.0|4.0|0.0|0.0|1.0|0.0|0.078125|100.0|100.0|0.0|0.0|0.0|0.0|91.28125|1.0|3.0|0.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|1.0|1.0|0.0|0.0|44.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|44.0|0.5984252095222473|1.0|0.0|1.0|11.0|1.0|1.0|0.0|0.0|44.0|0.578125|1.0|0.0|1.0|8.0|1.0|1.0|0.0|0.0|20.0|0.6220472455024719|1.0|0.0|1.0|0.0|12.0|0.0|0.0|0.0|0.0|0.0|100.0|100.0|0.0|1.0|1.0|0.0|0.0|2.0|0.5397940278053284|0.0|1.0|2.0|0.0|1.0|1.0|3.0|2.0|0.0|100.0|0.0|0.0|0.0|0.0|1.0|0.0|0.5952380895614624
Sweep Unison Bass:0.0|0.0|0.4345879852771759|0.0|1.0|0.0|1.0|0.6363636255264282|0.7045454382896423|1.0|0.5397940278053284|0.0|0.984375|0.0|0.2613636255264282|3.0|0.828125|7.0|1.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.39726027846336365|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.4109589159488678|3.0|1.0|0.0|0.0|0.4345879852771759|0.0|1.0|0.0|1.0|0.7727272510528564|0.7840909361839294|1.0|0.5397940278053284|0.0|0.96875|0.0|0.17045454680919647|3.0|0.875|0.0|18.0|0.3499999940395355|5.0|0.0|0.0|1.0|0.0|0.7123287916183472|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.3561643958091736|3.0|1.0|4.0|50.0|0.36328125|0.0|0.61328125|0.0|0.0|0.5397940278053284|0.0|1.0|-31.0|0.261904776096344|0.8767123222351074|3.0|0.0|0.0|0.0|23.0|0.0|0.0|0.0|0.261904776096344|0.0|1.0|0.7893844246864319|0.0|4.0|1.0|0.5440000295639038|0.0|0.0|0.2759999930858612|100.0|100.0|0.0|1.0|0.0|0.0|99.21875|0.0|3.0|0.0|0.0|0.5789896845817566|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|1.0|3.0|1.0|1.0|0.0|0.0|-15.0|14.0|0.7857142686843872|1.0|10.0|1.0|22.0|1.0|0.0|93.0|0.0|0.0|0.5476190447807312|1.0|0.0|1.0|22.0|1.0|0.0|0.0|-15.0|14.0|1.0|1.0|10.0|1.0|22.0|1.0|0.0|0.0|-12.0|11.0|0.5607775449752808|1.0|0.0|1.0|22.0|12.0|0.0|0.0|0.0|1.0|1.0|100.0|100.0|0.6818181872367859|0.9200000166893005|0.8409090638160706|10.0|-46.0|48.0|0.5397940278053284|0.0|1.0|27.0|-18.0|1.0|0.6022727489471436|3.0|-48.0|-7.3125|100.0|0.0|40.0|0.0|0.0|1.0|12.0|0.5158730149269104
Sweep Upwards Lead:9.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.46204233169555664|1.0294698427060212e-07|0.5397940278053284|0.0|0.47457626461982727|0.0|0.8082191944122314|3.0|1.0|8.0|6.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.0|0.49712657928466797|1.0294698427060212e-07|0.5397940278053284|0.0|0.37288135290145874|0.0|0.7808219194412231|3.0|1.0|6.0|0.0|0.5820000171661377|2.0|1.0|0.0|1.0|0.0|0.41526344418525696|1.0294698427060212e-07|0.5397940278053284|0.0|0.47457626461982727|0.0|0.8630136847496033|3.0|1.0|3.0|0.0|0.4345879852771759|4.0|0.0|0.0|1.0|0.6575342416763306|0.9181368947029114|0.7966101765632629|0.5397940278053284|0.0|0.38983049988746643|0.0|1.0|3.0|1.0|4.0|-70.0|0.7808219194412231|0.0|0.859663188457489|0.0|0.0|0.5397940278053284|0.0|0.7457627058029175|0.0|0.6141732335090637|0.7808219194412231|3.0|0.3050847351551056|46.0|0.0|0.0|0.0|0.0|0.0|0.6141732335090637|0.5|1.0|0.44912123680114746|0.0|4.0|0.0|0.4580000042915344|0.0|0.0|0.1190476194024086|100.0|100.0|0.0|1.0|0.0859375|0.0|91.28125|1.0|3.0|0.0|0.0|0.47373712062835693|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|0.5423728823661804|0.0|1.0|3.0|1.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|1.0|1.0|32.0|0.0|58.0|0.8818897604942322|1.0|0.0|1.0|0.0|12.0|0.0|0.0|0.0|0.0|0.10000002384185791|100.0|100.0|0.609375|1.0|0.5798119902610779|0.0|0.0|-5.0|0.5397940278053284|0.0|1.0|1.0|0.0|1.0|0.39726027846336365|3.0|0.0|0.0|100.0|0.0|0.0|0.0|-46.0|0.5|-19.0|0.294601708650589
Sweeping SciFi Cymballs:15.0|8.0|0.4345880150794983|4.0|0.0|-12.5|1.0|0.8582677245140076|0.960629940032959|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.78125|5.0|0.4765625|3.0|1.0|0.0|0.4345880150794983|4.0|0.0|-40.625|1.0|0.0|0.4921875298023224|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|-22.0|0.9062499403953552|5.0|0.125|17.0|0.0|0.4345880150794983|2.0|0.0|0.0|1.0|0.8582677245140076|0.960629940032959|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.78125|3.0|0.25|14.0|0.0|0.12399999052286148|3.0|1.0|0.0|1.0|0.65625|0.796875|1.0294698427060212e-07|0.5397940278053284|2.0|1.0|-31.0|0.8749999403953552|12.0|1.0294698427060212e-07|4.0|76.0|0.78125|0.0|0.960629940032959|1.0|0.125|0.3828125|0.0|1.0|29.0|0.5234375|0.8515625|2.0|0.3515625|0.0|0.0|22.0|0.0|0.0|0.0|0.5234375|0.0|1.0|0.6208911538124084|0.0|4.0|0.0|0.5397939682006836|0.0|0.0|0.328000009059906|100.0|100.0|0.0|0.0|0.0|1.0|76.70800018310547|1.0|3.0|6.0|0.0|0.5814281105995178|1.0294698427060212e-07|1.0294698427060212e-07|0.5397940278053284|0.0|1.0|0.0|0.35557058453559875|3.0|1.0|0.0|1.0|81.0|0.0|27.0|1.0|1.0|0.0|1.0|22.0|1.0|0.0|0.0|0.0|91.0|1.0294698427060212e-07|1.0|0.0|1.0|22.0|1.0|0.0|42.0|21.0|72.0|0.9047619104385376|1.0|0.0|1.0|22.0|1.0|1.0|0.0|0.0|22.0|0.3571428656578064|1.0|0.0|1.0|0.0|2.0|14.0|20.0|0.0|0.0|0.4444444179534912|100.0|100.0|0.578125|1.0|0.359375|0.0|0.0|-6.0|0.3671875|2.0|1.0|27.0|0.0|1.0|0.35557058453559875|3.0|2.0|-4.3125|100.0|3.0|0.0|0.0|0.0|1.0|-36.0|0.4444444477558136
